,Pred_0,real_0
7025,1200,1188
7026,1200,1176
7027,737,1431
7028,1200,911
7029,1200,1176
7030,253,279
7031,1200,1176
7032,930,1176
7033,1200,1176
7034,1200,279
7035,1430,1176
7036,1028,911
7037,1200,1176
7038,518,1176
7039,687,378
7040,1200,1176
7041,1200,898
7042,1031,1176
7043,932,786
7044,1200,1176
7045,907,1390
7046,1200,1473
7047,1246,1176
7048,1200,1176
7049,1200,884
7050,794,198
7051,1200,1176
7052,1200,1176
7053,1200,1176
7054,1246,1176
7055,1246,1176
7056,1200,1458
7057,912,1473
7058,1200,1176
7059,1200,228
7060,907,1161
7061,1200,1132
7062,1200,1176
7063,696,1132
7064,292,1176
7065,798,911
7066,105,1176
7067,687,270
7068,932,1120
7069,292,1176
7070,687,270
7071,189,1176
7072,1200,1176
7073,1200,425
7074,1200,1176
7075,1200,1103
7076,907,1390
7077,1200,126
7078,1508,667
7079,737,911
7080,1504,992
7081,1200,766
7082,932,1375
7083,1219,201
7084,1160,1303
7085,1523,158
7086,803,911
7087,1246,1176
7088,1200,1019
7089,231,602
7090,1200,1176
7091,1504,346
7092,1152,1176
7093,1200,1176
7094,548,1107
7095,1200,1069
7096,1200,779
7097,1246,516
7098,1066,1176
7099,338,1159
7100,1200,1458
7101,1504,1176
7102,1200,226
7103,1370,1002
7104,386,1176
7105,1200,1176
7106,663,358
7107,374,98
7108,1200,279
7109,1200,653
7110,1246,424
7111,535,723
7112,1517,1176
7113,1257,244
7114,1200,218
7115,811,279
7116,1200,1176
7117,292,1395
7118,876,932
7119,1066,1018
7120,226,846
7121,1143,1019
7122,363,1265
7123,292,1390
7124,1246,1176
7125,1200,510
7126,1246,786
7127,887,1176
7128,1200,102
7129,1200,199
7130,1246,667
7131,343,378
7132,1200,1176
7133,458,587
7134,678,177
7135,1200,119
7136,869,89
7137,1200,1176
7138,1200,1176
7139,1007,1161
7140,1200,1176
7141,292,846
7142,1200,1176
7143,518,18
7144,1200,1176
7145,1200,279
7146,1200,346
7147,1287,279
7148,1045,1176
7149,1033,645
7150,1200,1176
7151,1200,1176
7152,134,1235
7153,932,647
7154,292,515
7155,1200,1196
7156,1200,1176
7157,292,911
7158,687,143
7159,1200,1176
7160,1200,346
7161,743,1176
7162,1200,1431
7163,932,1176
7164,932,911
7165,1200,279
7166,134,505
7167,1200,779
7168,1045,237
7169,1200,891
7170,374,911
7171,233,1225
7172,1200,1176
7173,1246,1176
7174,363,1031
7175,932,1176
7176,1191,1176
7177,1200,1176
7178,249,235
7179,930,1252
7180,687,515
7181,507,1176
7182,1200,847
7183,1200,126
7184,1200,1225
7185,698,300
7186,1200,766
7187,1200,1390
7188,1523,406
7189,1200,766
7190,1370,653
7191,1200,218
7192,1200,398
7193,52,245
7194,1200,101
7195,803,346
7196,788,1176
7197,1200,1176
7198,1066,1176
7199,1200,1132
7200,1329,884
7201,447,1176
7202,869,1453
7203,687,228
7204,1200,1176
7205,152,1176
7206,1200,1176
7207,932,911
7208,1508,1176
7209,1244,149
7210,535,1176
7211,1200,1084
7212,1200,1176
7213,687,1262
7214,292,1176
7215,1200,1176
7216,1419,295
7217,1200,331
7218,628,714
7219,808,1176
7220,1200,1390
7221,292,1156
7222,962,951
7223,1200,102
7224,1200,1176
7225,1523,52
7226,1200,1176
7227,292,1202
7228,1200,126
7229,1200,801
7230,1200,1512
7231,363,981
7232,1200,677
7233,798,1176
7234,1200,1176
7235,1244,584
7236,1523,1176
7237,1460,1468
7238,105,346
7239,1200,911
7240,374,1206
7241,1031,1225
7242,343,1225
7243,1246,1176
7244,676,1005
7245,963,510
7246,535,201
7247,1200,1176
7248,907,1176
7249,1224,1176
7250,488,677
7251,1410,126
7252,1200,1499
7253,1200,772
7254,1200,536
7255,1200,1176
7256,687,667
7257,1200,667
7258,1246,330
7259,687,846
7260,744,911
7261,1200,330
7262,932,1176
7263,292,250
7264,1200,515
7265,1200,119
7266,1326,1499
7267,292,1176
7268,919,1064
7269,1504,1176
7270,1200,1176
7271,105,270
7272,1462,1113
7273,342,1176
7274,540,9
7275,1523,279
7276,1200,1176
7277,1200,667
7278,932,346
7279,907,884
7280,1200,510
7281,1325,282
7282,1200,279
7283,1419,1473
7284,1200,141
7285,100,467
7286,159,911
7287,1246,786
7288,1066,331
7289,1419,202
7290,535,667
7291,206,424
7292,292,981
7293,623,1002
7294,698,1176
7295,1523,279
7296,1200,1473
7297,1200,176
7298,292,1176
7299,1200,1176
7300,1200,1176
7301,1200,1176
7302,207,1176
7303,932,1176
7304,1200,1176
7305,231,1176
7306,808,626
7307,932,1176
7308,869,463
7309,553,1176
7310,1200,911
7311,1429,846
7312,1200,911
7313,1200,78
7314,1200,1176
7315,363,1262
7316,1247,510
7317,243,1176
7318,1200,340
7319,1200,1196
7320,1246,1225
7321,460,346
7322,407,1132
7323,1246,1391
7324,1200,510
7325,1200,779
7326,535,1002
7327,1200,1116
7328,344,1176
7329,1523,1225
7330,1200,1176
7331,1040,877
7332,535,1020
7333,794,3
7334,1200,786
7335,1003,1390
7336,687,884
7337,872,1103
7338,932,294
7339,887,346
7340,1200,938
7341,1144,279
7342,1200,1176
7343,1200,542
7344,206,1043
7345,932,667
7346,1246,1497
7347,1200,773
7348,1200,270
7349,458,1176
7350,1200,1121
7351,1200,270
7352,1200,228
7353,996,1176
7354,1200,645
7355,1200,1176
7356,1200,1176
7357,794,123
7358,687,592
7359,105,1176
7360,374,1132
7361,1200,911
7362,1200,199
7363,1246,1176
7364,788,779
7365,535,640
7366,1200,1176
7367,932,846
7368,1200,1176
7369,1200,846
7370,687,1390
7371,1200,1176
7372,1200,149
7373,887,1176
7374,1184,1121
7375,292,1176
7376,1200,1176
7377,1034,275
7378,739,228
7379,1152,1258
7380,794,631
7381,1200,911
7382,1002,911
7383,109,1497
7384,344,1176
7385,231,440
7386,292,1176
7387,1200,846
7388,526,1497
7389,696,301
7390,869,911
7391,1200,699
7392,1200,1122
7393,491,1176
7394,1200,750
7395,869,1008
7396,1200,300
7397,687,1176
7398,1200,1176
7399,1200,1499
7400,937,677
7401,215,510
7402,535,1225
7403,1200,1176
7404,1536,786
7405,803,1176
7406,563,1176
7407,1200,510
7408,1200,1176
7409,100,1176
7410,932,1176
7411,835,1176
7412,755,911
7413,292,346
7414,1200,1176
7415,1200,667
7416,1419,346
7417,634,1176
7418,1200,1176
7419,1200,748
7420,1200,1399
7421,1200,809
7422,932,1176
7423,1200,1451
7424,1200,1262
7425,1200,1176
7426,1246,1176
7427,634,1176
7428,1200,1176
7429,1419,1176
7430,1246,515
7431,907,786
7432,932,1176
7433,292,950
7434,235,911
7435,343,394
7436,292,358
7437,1200,846
7438,90,1473
7439,1200,407
7440,1200,647
7441,207,846
7442,535,199
7443,1036,1225
7444,1246,330
7445,1200,98
7446,687,279
7447,288,1176
7448,460,1008
7449,1200,1176
7450,1200,279
7451,1200,378
7452,1200,1278
7453,1200,1176
7454,1200,1431
7455,932,1390
7456,932,1043
7457,313,1176
7458,1200,1176
7459,1200,279
7460,1499,1225
7461,343,911
7462,1031,209
7463,1200,1240
7464,844,786
7465,1200,331
7466,932,1176
7467,1200,1176
7468,1523,911
7469,518,1176
7470,1200,1176
7471,1200,1354
7472,1200,1176
7473,521,1225
7474,1200,1069
7475,932,424
7476,1246,1176
7477,1093,1253
7478,932,741
7479,1200,1176
7480,1200,801
7481,1200,1068
7482,1454,1176
7483,535,1176
7484,249,1176
7485,1200,1043
7486,1224,1176
7487,1200,1176
7488,559,1176
7489,852,1176
7490,932,78
7491,267,1034
7492,292,911
7493,1200,69
7494,1219,1176
7495,1045,345
7496,292,331
7497,105,846
7498,1200,1390
7499,160,256
7500,932,911
7501,235,143
7502,687,1176
7503,1521,667
7504,1200,1164
7505,1200,1176
7506,1301,1176
7507,1287,510
7508,715,279
7509,1091,268
7510,1200,199
7511,977,1083
7512,1200,1262
7513,292,1176
7514,1200,1225
7515,1200,1176
7516,1200,1176
7517,343,1176
7518,1200,1132
7519,932,911
7520,687,1497
7521,687,1069
7522,1200,938
7523,1200,1176
7524,211,407
7525,1200,346
7526,1200,1145
7527,1200,667
7528,872,1390
7529,1200,1156
7530,618,1176
7531,1200,911
7532,1200,911
7533,386,199
7534,1200,270
7535,488,1176
7536,1341,1176
7537,1493,1209
7538,535,1176
7539,152,169
7540,1200,1176
7541,1246,766
7542,932,911
7543,1499,1176
7544,1200,1497
7545,678,1176
7546,134,1176
7547,1200,300
7548,687,911
7549,105,279
7550,231,181
7551,803,846
7552,1200,358
7553,1200,1473
7554,624,1176
7555,218,1473
7556,1075,1176
7557,292,101
7558,1430,146
7559,491,1176
7560,1200,1176
7561,1031,1070
7562,535,1176
7563,1219,1176
7564,1246,268
7565,1200,618
7566,1523,346
7567,1200,977
7568,134,1176
7569,870,1008
7570,72,1176
7571,281,911
7572,312,1176
7573,231,69
7574,1370,1183
7575,207,228
7576,973,1431
7577,977,442
7578,1200,324
7579,687,1176
7580,105,465
7581,932,911
7582,1200,1404
7583,160,1176
7584,1200,151
7585,1200,510
7586,995,1069
7587,1200,679
7588,1200,779
7589,1200,1386
7590,1200,1176
7591,1200,1176
7592,1200,911
7593,788,1176
7594,1200,242
7595,1200,1176
7596,932,1335
7597,1200,1176
7598,1200,1176
7599,1200,1103
7600,109,1468
7601,788,1176
7602,263,730
7603,292,1161
7604,708,102
7605,1200,1176
7606,82,510
7607,1200,228
7608,600,618
7609,292,911
7610,1253,98
7611,209,510
7612,1200,1176
7613,1078,516
7614,535,1176
7615,1200,911
7616,1006,1488
7617,518,1176
7618,1200,98
7619,1047,1176
7620,1200,911
7621,1200,575
7622,1200,1010
7623,1200,1285
7624,1200,832
7625,1200,1176
7626,1200,1176
7627,499,256
7628,1200,279
7629,831,1043
7630,1200,1209
7631,1066,1176
7632,167,911
7633,1200,279
7634,1200,1176
7635,907,911
7636,907,279
7637,1200,1325
7638,363,1176
7639,1108,1121
7640,1152,674
7641,82,1100
7642,687,1213
7643,932,358
7644,1200,748
7645,1200,77
7646,1200,1176
7647,1200,846
7648,1200,1458
7649,1200,279
7650,1026,1176
7651,1200,911
7652,1200,864
7653,1200,779
7654,1200,1176
7655,1200,48
7656,1200,1253
7657,1143,1121
7658,1246,911
7659,1200,1390
7660,260,1176
7661,488,190
7662,1200,911
7663,1093,346
7664,555,1043
7665,1200,711
7666,363,667
7667,1200,1225
7668,231,279
7669,869,784
7670,1200,101
7671,297,337
7672,1504,911
7673,907,122
7674,1200,1121
7675,1200,1176
7676,1200,770
7677,1287,1176
7678,1246,1115
7679,788,1176
7680,1200,1225
7681,243,1176
7682,756,1176
7683,1200,1225
7684,231,1176
7685,95,229
7686,799,279
7687,1200,1176
7688,1200,346
7689,808,1176
7690,1200,510
7691,1200,786
7692,932,1070
7693,1200,1176
7694,1200,1390
7695,687,1176
7696,1200,575
7697,1200,1176
7698,1200,1176
7699,1493,809
7700,877,219
7701,292,667
7702,1200,279
7703,907,285
7704,1200,98
7705,948,358
7706,292,510
7707,687,208
7708,995,996
7709,921,1473
7710,493,126
7711,632,667
7712,1200,510
7713,907,1361
7714,1200,1176
7715,1200,294
7716,1460,1176
7717,1200,1176
7718,231,1176
7719,1200,1473
7720,1135,1176
7721,105,276
7722,716,1431
7723,932,1176
7724,231,1388
7725,207,1176
7726,907,1359
7727,1200,1225
7728,1200,1176
7729,1200,766
7730,343,1176
7731,1200,1176
7732,557,1176
7733,1200,1019
7734,535,232
7735,1200,279
7736,1200,510
7737,1200,98
7738,1200,1176
7739,1200,102
7740,207,1176
7741,241,1423
7742,1200,69
7743,1200,212
7744,429,126
7745,932,647
7746,1101,1176
7747,332,331
7748,1200,1043
7749,1200,1473
7750,1200,911
7751,1200,667
7752,1200,753
7753,1200,1497
7754,1200,1390
7755,687,1176
7756,1201,1176
7757,869,1176
7758,105,1176
7759,105,1354
7760,1200,1176
7761,1031,1176
7762,803,337
7763,460,1418
7764,1200,900
7765,1200,331
7766,1460,180
7767,1535,510
7768,1200,748
7769,1200,911
7770,1200,1176
7771,876,1020
7772,258,1176
7773,1200,1176
7774,199,667
7775,1200,199
7776,1186,1176
7777,634,510
7778,1200,69
7779,207,667
7780,478,1176
7781,1200,1166
7782,535,1176
7783,134,1225
7784,932,1176
7785,292,1176
7786,199,279
7787,1409,1176
7788,1200,1176
7789,426,1176
7790,687,821
7791,292,1176
7792,1200,1176
7793,231,297
7794,1200,1108
7795,1200,1176
7796,292,1176
7797,1066,1493
7798,932,1176
7799,292,1176
7800,1200,1176
7801,787,1176
7802,535,1225
7803,1200,1176
7804,932,235
7805,374,1176
7806,1200,1176
7807,788,1390
7808,1200,294
7809,1152,1176
7810,1246,368
7811,1200,1176
7812,343,1176
7813,292,1176
7814,1246,911
7815,292,1176
7816,835,932
7817,95,809
7818,1419,330
7819,1200,69
7820,1066,119
7821,687,298
7822,1200,1176
7823,1200,1176
7824,1200,766
7825,1200,328
7826,687,1176
7827,1091,1176
7828,687,601
7829,977,884
7830,932,1262
7831,1200,911
7832,1211,1176
7833,297,1176
7834,199,1176
7835,907,911
7836,1200,1176
7837,209,505
7838,160,212
7839,363,875
7840,907,1176
7841,1200,1401
7842,869,1176
7843,374,707
7844,925,1176
7845,344,1156
7846,1200,1176
7847,1246,126
7848,1419,1176
7849,72,1176
7850,460,440
7851,1343,279
7852,1200,149
7853,1200,1176
7854,1143,1402
7855,907,279
7856,207,1176
7857,1200,1176
7858,907,1176
7859,1523,1176
7860,1200,1112
7861,1054,1176
7862,225,1176
7863,1200,1390
7864,907,1132
7865,258,1176
7866,1200,809
7867,1200,1370
7868,932,77
7869,1200,707
7870,1200,1176
7871,115,300
7872,207,348
7873,1166,786
7874,535,1497
7875,932,1176
7876,1200,1176
7877,798,1176
7878,1200,1176
7879,1419,911
7880,1306,1176
7881,1200,829
7882,1200,911
7883,1200,1176
7884,488,380
7885,588,1176
7886,206,1176
7887,224,1225
7888,1200,201
7889,1200,1176
7890,380,346
7891,521,198
7892,105,1176
7893,1200,1272
7894,292,846
7895,1200,98
7896,152,1497
7897,1200,1408
7898,1523,812
7899,1200,774
7900,1287,1176
7901,1200,1230
7902,1200,846
7903,1488,667
7904,887,327
7905,299,770
7906,1246,203
7907,281,162
7908,230,1225
7909,292,1497
7910,788,1176
7911,1305,1176
7912,1246,1390
7913,1200,884
7914,687,297
7915,535,802
7916,258,510
7917,1200,1176
7918,932,237
7919,559,884
7920,932,1176
7921,1200,667
7922,932,1048
7923,392,1176
7924,81,864
7925,1493,779
7926,1152,1262
7927,1523,911
7928,292,1176
7929,1152,1176
7930,1200,1176
7931,1419,911
7932,907,1176
7933,1200,667
7934,1504,1176
7935,313,28
7936,907,276
7937,1200,667
7938,1200,1176
7939,292,1278
7940,55,932
7941,254,1361
7942,350,1262
7943,1200,1225
7944,1200,1176
7945,1200,911
7946,1419,1176
7947,800,1225
7948,1257,228
7949,648,1427
7950,1246,1176
7951,1200,1176
7952,374,1497
7953,1091,1176
7954,1246,89
7955,1200,298
7956,1135,1176
7957,1200,330
7958,1044,1176
7959,687,365
7960,1419,510
7961,977,279
7962,1200,98
7963,1200,1176
7964,1200,1225
7965,1495,32
7966,1200,1176
7967,535,1176
7968,1257,1225
7969,1200,765
7970,655,256
7971,1200,846
7972,1200,705
7973,1115,667
7974,1257,786
7975,1200,279
7976,1419,358
7977,1200,78
7978,1246,119
7979,1200,510
7980,1200,1176
7981,251,1176
7982,1200,1225
7983,995,1156
7984,1200,1176
7985,1200,1164
7986,1200,1176
7987,1200,88
7988,1200,331
7989,309,1176
7990,889,1176
7991,815,1095
7992,687,510
7993,1200,779
7994,559,474
7995,231,1176
7996,1200,279
7997,1200,1053
7998,1200,1176
7999,1200,864
8000,1200,317
8001,887,911
8002,540,279
8003,905,1176
8004,1200,190
8005,1144,1225
8006,299,1176
8007,907,1441
8008,800,1413
8009,1200,1176
8010,488,98
8011,292,1176
8012,1200,898
8013,72,667
8014,1200,98
8015,1200,98
8016,342,1176
8017,1200,1139
8018,932,801
8019,732,1176
8020,292,909
8021,788,780
8022,1200,191
8023,1200,884
8024,1200,1176
8025,808,1184
8026,1200,1176
8027,1200,551
8028,660,510
8029,1200,911
8030,1504,1176
8031,1517,1068
8032,491,775
8033,1200,1132
8034,1200,911
8035,1200,440
8036,1200,1176
8037,869,1497
8038,1200,862
8039,763,913
8040,343,346
8041,687,412
8042,77,1121
8043,1246,1176
8044,374,1427
8045,1246,911
8046,458,201
8047,344,510
8048,1386,463
8049,1152,1176
8050,1200,1176
8051,535,1252
8052,1200,1176
8053,1247,938
8054,1091,198
8055,788,98
8056,1200,1235
8057,932,1176
8058,1189,1380
8059,1493,864
8060,1200,270
8061,1200,1176
8062,698,846
8063,241,1176
8064,1200,1176
8065,1246,1005
8066,292,1176
8067,1200,1176
8068,1200,911
8069,1200,1271
8070,732,1176
8071,1491,911
8072,292,1176
8073,800,701
8074,1211,1225
8075,231,1321
8076,72,667
8077,1200,1201
8078,292,515
8079,1191,102
8080,755,667
8081,932,1468
8082,687,911
8083,1200,1176
8084,72,884
8085,698,779
8086,1200,705
8087,292,1176
8088,292,765
8089,1200,1176
8090,1200,911
8091,1508,1176
8092,1200,1176
8093,1200,198
8094,799,1176
8095,708,1176
8096,932,618
8097,231,1166
8098,1200,869
8099,1200,1176
8100,1200,1176
8101,1200,1225
8102,1200,1402
8103,207,69
8104,1200,1176
8105,956,1225
8106,363,1176
8107,1213,279
8108,932,1176
8109,1200,536
8110,72,911
8111,1523,1497
8112,215,1225
8113,1200,1448
8114,1031,1187
8115,535,1497
8116,363,1084
8117,1066,279
8118,687,911
8119,1200,911
8120,1200,832
8121,105,1351
8122,794,1176
8123,72,1413
8124,932,256
8125,932,78
8126,1200,1114
8127,1200,1176
8128,716,720
8129,105,1176
8130,1200,1176
8131,806,1176
8132,1200,84
8133,1200,1121
8134,593,1176
8135,1200,494
8136,932,228
8137,109,1068
8138,1200,199
8139,1200,704
8140,1200,667
8141,1200,1176
8142,360,1176
8143,900,98
8144,1200,1225
8145,1200,1176
8146,1200,1176
8147,292,1176
8148,1200,1176
8149,632,1176
8150,1200,1008
8151,844,1176
8152,1200,667
8153,1200,98
8154,535,786
8155,1200,639
8156,1323,228
8157,1200,1176
8158,907,1262
8159,1523,753
8160,1200,1176
8161,1200,279
8162,292,686
8163,808,450
8164,207,884
8165,1143,1473
8166,869,1176
8167,1200,190
8168,231,1262
8169,1200,846
8170,1246,1499
8171,678,1176
8172,535,1176
8173,1200,864
8174,1200,1262
8175,152,1176
8176,831,1225
8177,292,645
8178,1200,1390
8179,932,1176
8180,1200,775
8181,1200,149
8182,1200,119
8183,687,446
8184,1200,1176
8185,231,884
8186,72,237
8187,1200,1390
8188,535,1176
8189,687,1176
8190,1200,279
8191,932,1176
8192,869,1176
8193,932,1176
8194,932,435
8195,794,1176
8196,1200,78
8197,869,201
8198,1200,510
8199,1200,1335
8200,1200,1006
8201,932,279
8202,1200,911
8203,1287,1390
8204,1200,911
8205,160,33
8206,932,667
8207,1200,140
8208,1066,407
8209,1246,1176
8210,755,1140
8211,1279,279
8212,207,884
8213,1200,951
8214,1200,1176
8215,386,1230
8216,109,1262
8217,1200,1257
8218,1200,232
8219,292,102
8220,932,346
8221,1410,1225
8222,1200,209
8223,678,1176
8224,101,667
8225,1200,1176
8226,1200,1176
8227,1200,279
8228,932,412
8229,363,279
8230,1293,1198
8231,1200,394
8232,1200,279
8233,292,1187
8234,1200,1176
8235,932,1176
8236,168,1225
8237,1200,1184
8238,707,1176
8239,932,1176
8240,977,983
8241,1200,1176
8242,663,1403
8243,1200,1176
8244,794,281
8245,1521,1176
8246,231,149
8247,932,1176
8248,1200,330
8249,846,704
8250,1200,1176
8251,1200,824
8252,687,199
8253,788,1176
8254,864,1393
8255,1200,1176
8256,1102,742
8257,1200,1225
8258,907,1176
8259,231,1458
8260,808,222
8261,1200,346
8262,932,1176
8263,1200,368
8264,535,1176
8265,1200,911
8266,535,209
8267,535,149
8268,1200,938
8269,1200,1043
8270,966,884
8271,1015,733
8272,1135,1497
8273,1200,368
8274,1200,1225
8275,932,1176
8276,405,911
8277,1200,1176
8278,1200,1176
8279,794,911
8280,1246,1225
8281,1200,1225
8282,1200,667
8283,600,1176
8284,1200,1176
8285,362,1497
8286,105,217
8287,82,1176
8288,1200,1176
8289,535,1121
8290,1200,667
8291,558,1225
8292,1200,1431
8293,1200,1380
8294,1200,911
8295,687,1468
8296,254,1418
8297,907,911
8298,1200,1388
8299,1200,561
8300,1224,1176
8301,808,1390
8302,687,330
8303,231,1176
8304,869,1478
8305,1200,1095
8306,382,1176
8307,374,270
8308,687,515
8309,932,1010
8310,932,911
8311,703,242
8312,907,427
8313,1200,279
8314,1200,1176
8315,1419,1176
8316,263,1176
8317,363,911
8318,1200,1225
8319,1200,2
8320,932,1176
8321,1246,1176
8322,1200,279
8323,1152,774
8324,687,1176
8325,1200,1209
8326,1200,1431
8327,1246,1225
8328,1142,1176
8329,1191,1176
8330,808,1176
8331,932,1176
8332,1200,145
8333,293,958
8334,292,1176
8335,1200,1043
8336,1200,346
8337,1033,1176
8338,851,1176
8339,363,1014
8340,907,1161
8341,1200,119
8342,1200,1176
8343,1200,1473
8344,758,1176
8345,1200,228
8346,1200,1176
8347,152,1176
8348,1200,1176
8349,343,1176
8350,1200,1176
8351,394,1176
8352,641,1093
8353,1200,1225
8354,292,1176
8355,1200,1176
8356,1200,911
8357,1200,1043
8358,1200,1176
8359,518,1176
8360,155,1176
8361,907,1176
8362,1200,1176
8363,1200,911
8364,1200,1161
8365,242,279
8366,231,600
8367,1200,228
8368,1200,1225
8369,1160,1176
8370,535,368
8371,1200,884
8372,932,1176
8373,311,84
8374,363,911
8375,1200,1144
8376,844,1380
8377,687,279
8378,1200,279
8379,788,1176
8380,869,1176
8381,1200,98
8382,297,1176
8383,224,358
8384,1246,1176
8385,1200,1176
8386,996,358
8387,869,1054
8388,1200,510
8389,932,1400
8390,1200,958
8391,1211,1176
8392,788,1176
8393,1200,98
8394,1200,1176
8395,1246,774
8396,1200,1176
8397,1122,1225
8398,1200,1176
8399,788,1176
8400,1200,884
8401,687,1176
8402,907,1176
8403,535,1262
8404,160,1043
8405,1420,1488
8406,1257,911
8407,1200,1063
8408,1224,1176
8409,1246,911
8410,231,659
8411,323,911
8412,1200,667
8413,1200,331
8414,1200,279
8415,687,1176
8416,1200,271
8417,292,911
8418,1200,1176
8419,535,1225
8420,932,279
8421,1134,1176
8422,1200,1176
8423,1200,1359
8424,292,911
8425,1200,1252
8426,1246,1176
8427,1115,1176
8428,1200,1192
8429,292,1068
8430,687,667
8431,344,911
8432,1189,1176
8433,1066,123
8434,1246,331
8435,1200,1176
8436,1257,1176
8437,1200,774
8438,737,597
8439,1246,911
8440,1200,1113
8441,535,465
8442,344,1400
8443,794,1431
8444,1200,1176
8445,535,774
8446,210,270
8447,548,377
8448,1200,102
8449,593,250
8450,1200,884
8451,1200,1062
8452,342,279
8453,907,528
8454,105,547
8455,382,1488
8456,1445,1176
8457,1189,1176
8458,1152,1176
8459,233,1390
8460,1246,98
8461,535,110
8462,1152,1176
8463,907,78
8464,1143,1176
8465,1200,346
8466,634,389
8467,535,793
8468,1031,1493
8469,1200,1176
8470,632,1176
8471,932,664
8472,1219,1176
8473,1112,346
8474,1200,1176
8475,1144,1321
8476,687,102
8477,1200,1176
8478,1200,1176
8479,687,330
8480,703,1005
8481,907,279
8482,687,102
8483,1200,467
8484,1200,1223
8485,1200,143
8486,1200,1176
8487,804,279
8488,1246,190
8489,363,264
8490,374,1176
8491,1200,1487
8492,1200,1176
8493,1200,279
8494,794,1176
8495,152,1176
8496,292,1176
8497,518,98
8498,687,704
8499,869,911
8500,1106,279
8501,108,1176
8502,755,1348
8503,1200,1176
8504,363,667
8505,1105,1176
8506,1200,1176
8507,1200,1176
8508,1142,1176
8509,687,1176
8510,1200,298
8511,1200,884
8512,1200,1176
8513,95,1225
8514,687,510
8515,374,444
8516,1200,102
8517,1200,1176
8518,932,1176
8519,249,614
8520,447,1478
8521,698,331
8522,1200,1176
8523,1200,1132
8524,312,1176
8525,1101,1176
8526,1200,1473
8527,1200,667
8528,788,203
8529,105,1176
8530,1066,416
8531,1200,1390
8532,1219,809
8533,1200,793
8534,1200,667
8535,1200,1176
8536,794,1197
8537,932,693
8538,1200,401
8539,1249,1176
8540,1200,69
8541,1254,98
8542,1200,148
8543,83,846
8544,263,1132
8545,1419,1390
8546,963,1176
8547,535,510
8548,1200,1176
8549,876,786
8550,363,371
8551,1200,1132
8552,1200,363
8553,344,1176
8554,1200,1176
8555,930,98
8556,81,330
8557,193,1176
8558,1200,279
8559,281,368
8560,1200,1225
8561,621,911
8562,1200,1431
8563,344,786
8564,1033,1176
8565,1504,536
8566,1411,1176
8567,698,1132
8568,1200,1176
8569,803,723
8570,1200,279
8571,787,389
8572,302,1176
8573,363,279
8574,973,717
8575,231,1176
8576,230,1225
8577,1200,396
8578,798,1176
8579,1525,1176
8580,109,1005
8581,593,1176
8582,1113,1176
8583,1200,1485
8584,1200,779
8585,1200,1176
8586,1200,1423
8587,932,1176
8588,1200,515
8589,343,911
8590,1200,846
8591,1200,1176
8592,1200,1057
8593,1230,1176
8594,1200,1176
8595,362,1084
8596,1200,561
8597,1200,1279
8598,1200,346
8599,687,1202
8600,1091,809
8601,1200,1349
8602,230,1154
8603,535,411
8604,1126,911
8605,1200,201
8606,1200,98
8607,351,228
8608,932,1375
8609,344,1176
8610,1517,1225
8611,231,708
8612,160,387
8613,1200,1176
8614,1246,1176
8615,1200,358
8616,932,1176
8617,1200,667
8618,421,77
8619,184,1059
8620,732,1176
8621,344,667
8622,1200,1176
8623,457,846
8624,499,1176
8625,808,667
8626,231,707
8627,1200,1176
8628,932,1010
8629,1200,1261
8630,414,1176
8631,292,98
8632,1253,1391
8633,687,1176
8634,1200,618
8635,1200,1043
8636,932,1176
8637,1200,1431
8638,1200,553
8639,1419,1176
8640,1287,846
8641,1200,786
8642,1200,753
8643,1200,1176
8644,1200,884
8645,932,1176
8646,292,1176
8647,850,149
8648,1200,279
8649,1200,1176
8650,1200,1473
8651,687,774
8652,1093,1095
8653,687,1020
8654,1246,270
8655,687,1176
8656,1200,1176
8657,1504,911
8658,1200,919
8659,105,1176
8660,1523,864
8661,1200,1225
8662,1287,1176
8663,362,1176
8664,1200,667
8665,1200,1497
8666,1100,1176
8667,1200,331
8668,932,667
8669,1200,1380
8670,887,911
8671,292,1347
8672,1200,1176
8673,1438,1093
8674,1491,228
8675,1200,1043
8676,160,911
8677,784,1176
8678,1066,667
8679,1246,1497
8680,1200,693
8681,932,1176
8682,1200,1176
8683,1144,1225
8684,258,279
8685,1200,1176
8686,1200,884
8687,1219,1176
8688,1200,358
8689,932,1176
8690,106,1225
8691,1294,1176
8692,199,1176
8693,1200,1176
8694,873,279
8695,1246,1176
8696,732,991
8697,281,1215
8698,1200,1176
8699,698,346
8700,1200,1206
8701,799,1497
8702,1200,1176
8703,1200,346
8704,292,438
8705,1200,331
8706,1200,510
8707,1034,667
8708,1200,1176
8709,932,1176
8710,932,1196
8711,1341,465
8712,1200,1176
8713,1246,279
8714,1200,1176
8715,1523,1176
8716,1143,69
8717,1200,489
8718,105,1176
8719,1493,1176
8720,962,358
8721,1200,199
8722,1200,106
8723,634,824
8724,806,121
8725,258,1176
8726,292,846
8727,1428,1008
8728,1200,1176
8729,1246,1176
8730,1525,1176
8731,1200,107
8732,1200,1176
8733,109,1225
8734,376,1176
8735,1209,1176
8736,1516,1431
8737,1200,1176
8738,1200,1005
8739,1419,1176
8740,1200,346
8741,869,1176
8742,209,1401
8743,755,1176
8744,1200,1176
8745,1200,1176
8746,788,1176
8747,1402,1176
8748,362,1121
8749,1200,1262
